year,player_id,name,position,jersey_number,weight,height,country_code,id_team,picture_url,dob,age,position_desc,team_name,team_abbr
2006,154799,Paulo Wanchope,3,9.0,83.0,182.0,CRC,43901,,1976-07-31,49.9,Striker,Costa Rica,CRC
2006,178004,Walter Centeno,2,10.0,69.0,174.0,CRC,43901,,1974-10-06,51.7,Midfielder,Costa Rica,CRC
2006,170167,Ronald Gomez,3,11.0,80.0,183.0,CRC,43901,,1975-01-24,51.4,Striker,Costa Rica,CRC
2006,200738,Leonardo Gonzalez,1,12.0,74.0,186.0,CRC,43901,,1980-11-21,45.6,Defender,Costa Rica,CRC
2006,214427,Kurt Bernard,3,13.0,85.0,185.0,CRC,43901,,1977-12-08,48.5,Striker,Costa Rica,CRC
2006,183794,Randall Azofeifa,2,14.0,83.0,182.0,CRC,43901,,1984-12-30,41.5,Midfielder,Costa Rica,CRC
2006,154798,Harold Wallace,1,15.0,72.0,175.0,CRC,43901,,1975-09-07,50.8,Defender,Costa Rica,CRC
2006,182587,Carlos Hernandez,2,16.0,70.0,170.0,CRC,43901,,1982-04-09,44.2,Midfielder,Costa Rica,CRC
2006,183788,Gabriel Badilla,1,17.0,73.0,181.0,CRC,43901,,1984-06-30,42.0,Defender,Costa Rica,CRC
2006,195809,Jose Porras,0,18.0,81.0,184.0,CRC,43901,,1970-11-08,55.6,Goalkeeper,Costa Rica,CRC
2006,200739,Alvaro Saborio,3,19.0,77.0,182.0,CRC,43901,,1982-03-25,44.2,Striker,Costa Rica,CRC
2006,193859,Douglas Sequeira,2,20.0,81.0,186.0,CRC,43901,,1977-08-23,48.8,Midfielder,Costa Rica,CRC
2006,252592,Víctor Núñez,3,21.0,81.0,178.0,CRC,43901,,1980-04-15,46.2,Striker,Costa Rica,CRC
2006,182567,Michael Rodriguez,1,22.0,76.0,174.0,CRC,43901,,1981-12-30,44.5,Defender,Costa Rica,CRC
2006,214425,Wardy Alfaro,0,23.0,66.0,180.0,CRC,43901,,1977-12-31,48.5,Goalkeeper,Costa Rica,CRC
2006,179048,Stipe Pletikosa,0,1.0,88.0,193.0,CRO,43938,,1979-01-08,47.4,Goalkeeper,Croatia,CRO
2006,210704,Darijo Srna,2,2.0,78.0,182.0,CRO,43938,,1982-05-01,44.1,Midfielder,Croatia,CRO
2006,188511,Josip Simunic,1,3.0,89.0,195.0,CRO,43938,,1978-02-18,48.3,Defender,Croatia,CRO
2006,179049,Robert Kovac,1,4.0,78.0,182.0,CRO,43938,,1974-04-06,52.2,Defender,Croatia,CRO
2006,155712,Igor Tudor,1,5.0,90.0,193.0,CRO,43938,,1978-04-16,48.2,Defender,Croatia,CRO
2006,179058,Jurica Vranjes,2,6.0,70.0,184.0,CRO,43938,,1980-01-31,46.4,Midfielder,Croatia,CRO
2006,155707,Dario Simic,1,7.0,76.0,180.0,CRO,43938,,1975-11-12,50.6,Defender,Croatia,CRO
2006,189768,Marko Babic,2,8.0,74.0,186.0,CRO,43938,,1981-01-28,45.4,Midfielder,Croatia,CRO
2006,164950,Dado Prso,3,9.0,76.0,187.0,CRO,43938,,1974-11-05,51.6,Striker,Croatia,CRO
2006,155696,Niko Kovac,2,10.0,75.0,178.0,CRO,43938,,1971-10-15,54.7,Midfielder,Croatia,CRO
2006,187266,Mario Tokic,1,11.0,77.0,180.0,CRO,43938,,1975-07-23,50.9,Defender,Croatia,CRO
2006,178305,Joe Didulica,0,12.0,78.0,191.0,CRO,43938,,1977-10-14,48.7,Goalkeeper,Croatia,CRO
2006,170753,Stjepan Tomas,1,13.0,82.0,186.0,CRO,43938,,1976-03-06,50.3,Defender,Croatia,CRO
2006,241559,Luka Modric,2,14.0,66.0,172.0,CRO,43938,,1985-09-09,40.8,Midfielder,Croatia,CRO
2006,217227,Ivan Leko,2,15.0,77.0,179.0,CRO,43938,,1978-02-07,48.3,Midfielder,Croatia,CRO
2006,189752,Jerko Leko,2,16.0,77.0,186.0,CRO,43938,,1980-04-09,46.2,Midfielder,Croatia,CRO
2006,214931,Ivan Klasnic,3,17.0,79.0,186.0,CRO,43938,,1980-01-29,46.4,Striker,Croatia,CRO
2006,187258,Ivica Olic,3,18.0,81.0,183.0,CRO,43938,,1979-09-14,46.7,Striker,Croatia,CRO
2006,183823,Niko Kranjcar,2,19.0,80.0,185.0,CRO,43938,,1984-08-13,41.8,Midfielder,Croatia,CRO
2006,170754,Anthony Seric,2,20.0,75.0,181.0,CRO,43938,,1979-01-15,47.4,Midfielder,Croatia,CRO
2006,179051,Bosko Balaban,3,21.0,78.0,180.0,CRO,43938,,1978-10-15,47.7,Striker,Croatia,CRO
2006,189433,Ivan Bosnjak,3,22.0,70.0,178.0,CRO,43938,,1979-02-06,47.4,Striker,Croatia,CRO
2006,184419,Tomislav Butina,0,23.0,88.0,191.0,CRO,43938,,1974-03-30,52.2,Goalkeeper,Croatia,CRO
2006,178406,Petr Cech,0,1.0,89.0,196.0,CZE,43995,,1982-05-20,44.1,Goalkeeper,Czechia,CZE
2006,177891,Zdenek Grygera,1,2.0,78.0,185.0,CZE,43995,,1980-05-14,46.1,Defender,Czechia,CZE
2006,214938,Pavel Mares,1,3.0,77.0,185.0,CZE,43995,,1976-01-18,50.4,Defender,Czechia,CZE
2006,168775,Tomas Galasek,2,4.0,77.0,180.0,CZE,43995,,1973-01-15,53.4,Midfielder,Czechia,CZE
2006,177963,Radoslav Kovac,2,5.0,77.0,188.0,CZE,43995,,1979-11-27,46.5,Midfielder,Czechia,CZE
2006,177714,Marek Jankulovski,1,6.0,76.0,184.0,CZE,43995,,1977-05-09,49.1,Defender,Czechia,CZE
2006,165876,Libor Sionko,3,7.0,70.0,175.0,CZE,43995,,1977-02-01,49.4,Striker,Czechia,CZE
2006,154906,Karel Poborsky,2,8.0,70.0,175.0,CZE,43995,,1972-03-30,54.2,Midfielder,Czechia,CZE
2006,177712,Jan Koller,3,9.0,100.0,202.0,CZE,43995,,1973-03-30,53.2,Striker,Czechia,CZE
2006,177823,Tomas Rosicky,2,10.0,67.0,175.0,CZE,43995,,1980-10-04,45.7,Midfielder,Czechia,CZE
2006,154903,Pavel Nedved,2,11.0,73.0,175.0,CZE,43995,,1972-08-30,53.8,Midfielder,Czechia,CZE
2006,154901,Vratislav Lokvenc,3,12.0,88.0,196.0,CZE,43995,,1973-09-27,52.7,Striker,Czechia,CZE
2006,214941,Martin Jiránek,1,13.0,77.0,183.0,CZE,43995,,1979-05-25,47.1,Defender,Czechia,CZE
2006,177900,David Jarolim,2,14.0,69.0,172.0,CZE,43995,,1979-05-17,47.1,Midfielder,Czechia,CZE
2006,177896,Milan Baros,3,15.0,77.0,181.0,CZE,43995,,1981-10-28,44.6,Striker,Czechia,CZE
2006,160968,Jaromir Blazek,0,16.0,82.0,188.0,CZE,43995,,1972-12-29,53.5,Goalkeeper,Czechia,CZE
2006,217409,Jiri Stajner,2,17.0,82.0,185.0,CZE,43995,,1976-05-27,50.0,Midfielder,Czechia,CZE
2006,177905,Marek Heinz,3,18.0,75.0,188.0,CZE,43995,,1977-08-04,48.9,Striker,Czechia,CZE
2006,177897,Jan Polak,2,19.0,77.0,181.0,CZE,43995,,1981-03-14,45.3,Midfielder,Czechia,CZE
2006,214945,Jaroslav Plasil,2,20.0,71.0,183.0,CZE,43995,,1982-01-05,44.4,Midfielder,Czechia,CZE
2006,177894,Tomas Ujfalusi,1,21.0,76.0,185.0,CZE,43995,,1978-03-24,48.2,Defender,Czechia,CZE
2006,214944,David Rozehnal,1,22.0,79.0,191.0,CZE,43995,,1980-07-05,45.9,Defender,Czechia,CZE
2006,214946,Antonin Kinsky,0,23.0,83.0,187.0,CZE,43995,,1975-05-31,51.0,Goalkeeper,Czechia,CZE
2006,3356,Jean-Jacques Tizie,0,1.0,80.0,183.0,CIV,43854,,1972-09-07,53.8,Goalkeeper,Côte d'Ivoire,CIV
2006,213909,Kanga Akale,2,2.0,73.0,178.0,CIV,43854,,1981-03-07,45.3,Midfielder,Côte d'Ivoire,CIV
2006,198489,Arthur Boka,1,3.0,67.0,166.0,CIV,43854,,1983-04-02,43.2,Defender,Côte d'Ivoire,CIV
2006,178963,Kolo Touré,1,4.0,76.0,183.0,CIV,43854,,1981-03-19,45.2,Defender,Côte d'Ivoire,CIV
2006,176971,Didier Zokora,2,5.0,78.0,183.0,CIV,43854,,1980-12-14,45.5,Midfielder,Côte d'Ivoire,CIV
2006,3351,Blaise Kouassi,1,6.0,75.0,178.0,CIV,43854,,1974-02-02,52.4,Defender,Côte d'Ivoire,CIV
2006,183878,Emmers Fae,2,7.0,71.0,174.0,CIV,43854,,1984-01-24,42.4,Midfielder,Côte d'Ivoire,CIV
2006,177615,Bonaventure Kalou,3,8.0,77.0,182.0,CIV,43854,,1978-01-12,48.4,Striker,Côte d'Ivoire,CIV
2006,198494,Arouna Kone,3,9.0,85.0,182.0,CIV,43854,,1983-11-11,42.6,Striker,Côte d'Ivoire,CIV
2006,176961,Gilles Yapi Yapo,2,10.0,63.0,171.0,CIV,43854,,1982-01-30,44.4,Midfielder,Côte d'Ivoire,CIV
2006,212306,Didier Drogba,3,11.0,84.0,188.0,CIV,43854,,1978-03-11,48.3,Striker,Côte d'Ivoire,CIV
2006,213907,Abdoulaye Méité,1,12.0,82.0,185.0,CIV,43854,,1980-10-06,45.7,Defender,Côte d'Ivoire,CIV
2006,198487,Marc Zoro,1,13.0,75.0,182.0,CIV,43854,,1983-12-27,42.5,Defender,Côte d'Ivoire,CIV
2006,211352,Bakari Koné,3,14.0,61.0,163.0,CIV,43854,,1981-09-17,44.7,Striker,Côte d'Ivoire,CIV
2006,176984,Aruna Dindane,3,15.0,76.0,174.0,CIV,43854,,1980-11-26,45.5,Striker,Côte d'Ivoire,CIV
2006,213904,Gerard Gnanhouan,0,16.0,77.0,182.0,CIV,43854,,1979-02-12,47.3,Goalkeeper,Côte d'Ivoire,CIV
2006,3347,Cyrille Domoraud,1,17.0,80.0,180.0,CIV,43854,,1971-07-22,54.9,Defender,Côte d'Ivoire,CIV
2006,178964,Kader Keita,2,18.0,72.0,181.0,CIV,43854,,1981-08-06,44.9,Midfielder,Côte d'Ivoire,CIV
2006,198106,Yaya Toure,2,19.0,79.0,189.0,CIV,43854,,1983-05-13,43.1,Midfielder,Côte d'Ivoire,CIV
2006,213910,Guy Demel,2,20.0,83.0,191.0,CIV,43854,,1981-06-13,45.0,Midfielder,Côte d'Ivoire,CIV
2006,198051,Emmanuel Eboue,1,21.0,72.0,178.0,CIV,43854,,1983-06-04,43.0,Defender,Côte d'Ivoire,CIV
2006,198111,Romaric,2,22.0,88.0,187.0,CIV,43854,,1983-06-04,43.0,Midfielder,Côte d'Ivoire,CIV
2006,178958,Boubacar Barry,0,23.0,69.0,180.0,CIV,43854,,1979-12-30,46.5,Goalkeeper,Côte d'Ivoire,CIV
2006,195417,Edwin Villafuerte,0,1.0,80.0,186.0,ECU,43927,,1979-03-12,47.3,Goalkeeper,Ecuador,ECU
2006,181930,Jorge Guagua,1,2.0,85.0,179.0,ECU,43927,,1981-09-28,44.7,Defender,Ecuador,ECU
2006,169238,Ivan Hurtado,1,3.0,77.0,180.0,ECU,43927,,1974-08-16,51.8,Defender,Ecuador,ECU
2006,155010,Ulises De La Cruz,1,4.0,74.0,178.0,ECU,43927,,1974-02-08,52.3,Defender,Ecuador,ECU
2006,181929,José Luis Perlaza,1,5.0,77.0,193.0,ECU,43927,,1981-10-06,44.7,Defender,Ecuador,ECU
2006,228384,Patricio Urrutia,2,6.0,77.0,178.0,ECU,43927,,1977-10-15,48.7,Midfielder,Ecuador,ECU
2006,202541,Christian Lara,2,7.0,60.0,162.0,ECU,43927,,1980-04-27,46.1,Midfielder,Ecuador,ECU
2006,178842,Edison Mendez,2,8.0,68.0,175.0,ECU,43927,,1979-03-16,47.2,Midfielder,Ecuador,ECU
2006,184547,Felix Borja,3,9.0,70.0,180.0,ECU,43927,,1983-04-02,43.2,Striker,Ecuador,ECU
2006,3508,Ivan Kaviedes,3,10.0,71.0,182.0,ECU,43927,,1977-10-24,48.6,Striker,Ecuador,ECU
2006,155011,Agustin Delgado,3,11.0,87.0,189.0,ECU,43927,,1974-12-23,51.5,Striker,Ecuador,ECU
2006,235273,Cristian Mora,0,12.0,73.0,185.0,ECU,43927,,1979-08-26,46.8,Goalkeeper,Ecuador,ECU
2006,202543,Paul Ambrosi,1,13.0,72.0,177.0,ECU,43927,,1980-10-14,45.7,Defender,Ecuador,ECU
2006,184545,Segundo Castillo,2,14.0,80.0,173.0,ECU,43927,,1982-05-15,44.1,Midfielder,Ecuador,ECU
2006,3497,Marlon Ayovi,2,15.0,76.0,174.0,ECU,43927,,1971-09-27,54.7,Midfielder,Ecuador,ECU
2006,202544,Antonio Valencia,2,16.0,83.0,180.0,ECU,43927,,1985-08-04,40.9,Midfielder,Ecuador,ECU
2006,178146,Giovanny Espinoza,1,17.0,85.0,184.0,ECU,43927,,1977-04-12,49.2,Defender,Ecuador,ECU
2006,178841,Néicer Reasco,1,18.0,76.0,171.0,ECU,43927,,1977-07-23,48.9,Defender,Ecuador,ECU
2006,202280,Luis Saritama,2,19.0,73.0,175.0,ECU,43927,,1983-10-20,42.7,Midfielder,Ecuador,ECU
2006,177220,Edwin Tenorio,2,20.0,64.0,172.0,ECU,43927,,1976-06-16,50.0,Midfielder,Ecuador,ECU
2006,187434,Tenorio,3,21.0,78.0,182.0,ECU,43927,,1979-05-14,47.1,Striker,Ecuador,ECU
2006,216566,Damian Lanza,0,22.0,89.0,186.0,ECU,43927,,1982-04-10,44.2,Goalkeeper,Ecuador,ECU
2006,253192,Cristian Benitez,3,23.0,68.0,168.0,ECU,43927,,1986-05-01,40.1,Striker,Ecuador,ECU
2006,214963,Paul Robinson,0,1.0,90.0,193.0,ENG,43942,,1979-10-15,46.7,Goalkeeper,England,ENG
2006,168639,Gary Neville,1,2.0,78.0,180.0,ENG,43942,,1975-02-18,51.3,Defender,England,ENG
2006,182786,Ashley Cole,1,3.0,67.0,178.0,ENG,43942,,1980-12-20,45.5,Defender,England,ENG
2006,214961,Steven Gerrard,2,4.0,80.0,185.0,ENG,43942,,1980-05-30,46.0,Midfielder,England,ENG
2006,170721,Rio Ferdinand,1,5.0,77.0,188.0,ENG,43942,,1978-11-07,47.6,Defender,England,ENG
2006,214962,John Terry,1,6.0,90.0,187.0,ENG,43942,,1980-12-07,45.5,Defender,England,ENG
2006,161454,David Beckham,2,7.0,74.0,182.0,ENG,43942,,1975-05-02,51.1,Midfielder,England,ENG
2006,185385,Frank Lampard,2,8.0,92.0,181.0,ENG,43942,,1978-06-20,48.0,Midfielder,England,ENG
2006,196842,Wayne Rooney,3,9.0,85.0,176.0,ENG,43942,,1985-10-24,40.6,Striker,England,ENG
2006,170722,Michael Owen,3,10.0,67.0,172.0,ENG,43942,,1979-12-14,46.5,Striker,England,ENG
2006,179662,Joe Cole,2,11.0,70.0,175.0,ENG,43942,,1981-11-08,44.6,Midfielder,England,ENG
2006,161455,Sol Campbell,1,12.0,91.0,188.0,ENG,43942,,1974-09-18,51.7,Defender,England,ENG
2006,62210,David James,0,13.0,91.0,196.0,ENG,43942,,1970-08-01,55.9,Goalkeeper,England,ENG
2006,186443,Wayne Bridge,1,14.0,68.0,177.0,ENG,43942,,1980-08-05,45.9,Defender,England,ENG
2006,182787,Jamie Carragher,1,15.0,77.0,185.0,ENG,43942,,1978-01-28,48.4,Defender,England,ENG
2006,182050,Owen Hargreaves,2,16.0,73.0,180.0,ENG,43942,,1981-01-20,45.4,Midfielder,England,ENG
2006,197463,Jermaine Jenas,2,17.0,70.0,180.0,ENG,43942,,1983-02-18,43.3,Midfielder,England,ENG
2006,185384,Michael Carrick,2,18.0,87.0,189.0,ENG,43942,,1981-07-28,44.9,Midfielder,England,ENG
2006,252997,Aaron Lennon,2,19.0,63.0,165.0,ENG,43942,,1987-04-16,39.2,Midfielder,England,ENG
2006,197716,Stewart Downing,2,20.0,69.0,182.0,ENG,43942,,1984-07-22,41.9,Midfielder,England,ENG
2006,194176,Peter Crouch,3,21.0,71.0,201.0,ENG,43942,,1981-01-30,45.4,Striker,England,ENG
2006,197753,Scott Carson,0,22.0,89.0,188.0,ENG,43942,,1985-09-03,40.8,Goalkeeper,England,ENG
2006,252897,Theo Walcott,3,23.0,68.0,170.0,ENG,43942,,1989-03-16,37.2,Striker,England,ENG
2006,182021,Mickael Landreau,0,1.0,84.0,184.0,FRA,43946,,1979-05-14,47.1,Goalkeeper,France,FRA
2006,182226,Jean-Alain Boumsong,1,2.0,84.0,190.0,FRA,43946,,1979-12-14,46.5,Defender,France,FRA
2006,217974,Eric Abidal,1,3.0,75.0,186.0,FRA,43946,,1979-09-11,46.8,Defender,France,FRA
2006,170707,Patrick Vieira,2,4.0,83.0,193.0,FRA,43946,,1976-06-23,50.0,Midfielder,France,FRA
2006,187756,William Gallas,1,5.0,72.0,181.0,FRA,43946,,1977-08-17,48.8,Defender,France,FRA
2006,181293,Claude Makelele,2,6.0,70.0,174.0,FRA,43946,,1973-02-18,53.3,Midfielder,France,FRA
2006,225204,Florent Malouda,2,7.0,80.0,177.0,FRA,43946,,1980-06-13,46.0,Midfielder,France,FRA
2006,181838,Vikash Dhorasoo,2,8.0,63.0,168.0,FRA,43946,,1973-10-10,52.7,Midfielder,France,FRA
2006,182236,Sidney Govou,3,9.0,72.0,175.0,FRA,43946,,1979-07-27,46.9,Striker,France,FRA
2006,163331,Zinedine Zidane,2,10.0,78.0,185.0,FRA,43946,,1972-06-23,54.0,Midfielder,France,FRA
2006,177719,Sylvain Wiltord,3,11.0,72.0,173.0,FRA,43946,,1974-05-10,52.1,Striker,France,FRA
2006,170711,Thierry Henry,3,12.0,83.0,188.0,FRA,43946,,1977-08-17,48.8,Striker,France,FRA
2006,181333,Mikael Silvestre,1,13.0,86.0,183.0,FRA,43946,,1977-08-09,48.8,Defender,France,FRA
2006,209791,Louis Saha,3,14.0,75.0,184.0,FRA,43946,,1978-08-08,47.8,Striker,France,FRA
2006,163666,Lilian Thuram,1,15.0,78.0,185.0,FRA,43946,,1972-01-01,54.5,Defender,France,FRA
2006,96075,Fabien Barthez,0,16.0,76.0,182.0,FRA,43946,,1971-06-28,55.0,Goalkeeper,France,FRA
2006,180735,Gael Givet,1,17.0,78.0,181.0,FRA,43946,,1981-10-09,44.7,Defender,France,FRA
2006,184257,Alou Diarra,2,18.0,79.0,190.0,FRA,43946,,1981-07-15,44.9,Midfielder,France,FRA
2006,181292,Willy Sagnol,1,19.0,78.0,180.0,FRA,43946,,1977-03-18,49.2,Defender,France,FRA
2006,170709,David Trezeguet,3,20.0,75.0,187.0,FRA,43946,,1977-10-15,48.7,Striker,France,FRA
2006,253585,Pascal Chimbonda,1,21.0,75.0,182.0,FRA,43946,,1979-02-21,47.3,Defender,France,FRA
2006,248373,Franck Ribéry,2,22.0,72.0,175.0,FRA,43946,,1983-04-07,43.2,Midfielder,France,FRA
2006,182640,Gregory Coupet,0,23.0,80.0,181.0,FRA,43946,,1972-12-31,53.5,Goalkeeper,France,FRA
2006,166921,Jens Lehmann,0,1.0,87.0,190.0,GER,43948,,1969-11-10,56.6,Goalkeeper,Germany,GER
2006,196791,Marcell Jansen,1,2.0,89.0,191.0,GER,43948,,1985-11-04,40.6,Defender,Germany,GER
2006,191178,Arne Friedrich,1,3.0,78.0,185.0,GER,43948,,1979-05-29,47.0,Defender,Germany,GER
2006,207861,Robert Huth,1,4.0,88.0,191.0,GER,43948,,1984-08-18,41.8,Defender,Germany,GER
2006,184403,Sebastian Kehl,2,5.0,80.0,186.0,GER,43948,,1980-02-13,46.3,Midfielder,Germany,GER
2006,155357,Jens Nowotny,1,6.0,87.0,184.0,GER,43948,,1974-01-11,52.4,Defender,Germany,GER
2006,196752,Bastian Schweinsteiger,2,7.0,79.0,183.0,GER,43948,,1984-08-01,41.9,Midfielder,Germany,GER
2006,182207,Torsten Frings,2,8.0,80.0,182.0,GER,43948,,1976-11-22,49.6,Midfielder,Germany,GER
2006,196745,Mike Hanke,3,9.0,75.0,184.0,GER,43948,,1983-11-05,42.6,Striker,Germany,GER
2006,179558,Oliver Neuville,3,10.0,64.0,171.0,GER,43948,,1973-05-01,53.1,Striker,Germany,GER
2006,182206,Miroslav Klose,3,11.0,81.0,182.0,GER,43948,,1978-06-09,48.0,Striker,Germany,GER
2006,78091,Oliver Kahn,0,12.0,88.0,188.0,GER,43948,,1969-06-15,57.0,Goalkeeper,Germany,GER
2006,177667,Michael Ballack,2,13.0,80.0,189.0,GER,43948,,1976-09-26,49.7,Midfielder,Germany,GER
2006,184402,Gerald Asamoah,3,14.0,85.0,180.0,GER,43948,,1978-10-03,47.7,Striker,Germany,GER
2006,300004,Thomas Hitzlsperger,2,15.0,77.0,183.0,GER,43948,,1982-04-05,44.2,Midfielder,Germany,GER
2006,196748,Philipp Lahm,1,16.0,66.0,170.0,GER,43948,,1983-11-11,42.6,Defender,Germany,GER
2006,207888,Per Mertesacker,1,17.0,90.0,198.0,GER,43948,,1984-09-29,41.7,Defender,Germany,GER
2006,191193,Tim Borowski,2,18.0,84.0,194.0,GER,43948,,1980-05-02,46.1,Midfielder,Germany,GER
2006,164548,Bernd Schneider,2,19.0,74.0,176.0,GER,43948,,1973-11-17,52.6,Midfielder,Germany,GER
2006,196789,Lukas Podolski,3,20.0,81.0,180.0,GER,43948,,1985-06-04,41.0,Striker,Germany,GER
2006,185434,Christoph Metzelder,1,21.0,84.0,193.0,GER,43948,,1980-11-05,45.6,Defender,Germany,GER
2006,196757,David Odonkor,2,22.0,74.0,174.0,GER,43948,,1984-02-21,42.3,Midfielder,Germany,GER
2006,191172,Timo Hildebrand,0,23.0,77.0,185.0,GER,43948,,1979-04-05,47.2,Goalkeeper,Germany,GER
2006,179814,Sammy Adjei,0,1.0,80.0,186.0,GHA,43860,,1980-09-01,45.8,Goalkeeper,Ghana,GHA
2006,181711,Hans Sarpei,1,2.0,68.0,178.0,GHA,43860,,1976-06-28,50.0,Defender,Ghana,GHA
2006,208353,Asamoah Gyan,3,3.0,77.0,180.0,GHA,43860,,1985-11-22,40.6,Striker,Ghana,GHA
2006,155401,Samuel Kuffour,1,4.0,75.0,178.0,GHA,43860,,1976-09-03,49.8,Defender,Ghana,GHA
2006,184560,John Mensah,1,5.0,72.0,177.0,GHA,43860,,1982-11-29,43.5,Defender,Ghana,GHA
2006,183004,Emmanuel Pappoe,1,6.0,78.0,177.0,GHA,43860,,1981-03-03,45.3,Defender,Ghana,GHA
2006,209161,Illiasu Shilla,1,7.0,81.0,188.0,GHA,43860,,1982-10-26,43.6,Defender,Ghana,GHA
2006,175524,Michael Essien,2,8.0,77.0,177.0,GHA,43860,,1982-12-03,43.5,Midfielder,Ghana,GHA
2006,183008,Derek Boateng,2,9.0,78.0,185.0,GHA,43860,,1983-05-02,43.1,Midfielder,Ghana,GHA
2006,155382,Stephen Appiah,2,10.0,77.0,178.0,GHA,43860,,1980-12-24,45.5,Midfielder,Ghana,GHA
2006,183000,Sulley Muntari,2,11.0,79.0,179.0,GHA,43860,,1984-08-27,41.8,Midfielder,Ghana,GHA
2006,213090,Alex Tachie-Mensah,3,12.0,75.0,178.0,GHA,43860,,1977-02-15,49.3,Striker,Ghana,GHA
2006,253359,Habib Mohamed,1,13.0,69.0,178.0,GHA,43860,,1983-12-10,42.5,Defender,Ghana,GHA
2006,184564,Matthew Amoah,3,14.0,66.0,175.0,GHA,43860,,1980-10-24,45.6,Striker,Ghana,GHA
2006,184557,John Pantsil,1,15.0,80.0,178.0,GHA,43860,,1981-06-15,45.0,Defender,Ghana,GHA
2006,183012,George Owu,0,16.0,70.0,179.0,GHA,43860,,1982-07-07,43.9,Goalkeeper,Ghana,GHA
2006,182425,Daniel Quaye,1,17.0,68.0,178.0,GHA,43860,,1980-12-25,45.5,Defender,Ghana,GHA
2006,253358,Eric Addo,2,18.0,68.0,182.0,GHA,43860,,1978-11-12,47.6,Midfielder,Ghana,GHA
2006,183007,Razak Pimpong,3,19.0,72.0,173.0,GHA,43860,,1982-12-30,43.5,Striker,Ghana,GHA
2006,178264,Otto Addo,2,20.0,80.0,188.0,GHA,43860,,1975-06-09,51.0,Midfielder,Ghana,GHA
2006,200706,Ahmed Issah,1,21.0,80.0,185.0,GHA,43860,,1982-05-24,44.1,Defender,Ghana,GHA
2006,170232,Richard Kingson,0,22.0,83.0,182.0,GHA,43860,,1978-06-13,48.0,Goalkeeper,Ghana,GHA
2006,235367,Haminu Dramani,2,23.0,70.0,173.0,GHA,43860,,1986-04-01,40.2,Midfielder,Ghana,GHA
2006,185639,Ebrahim Mirzapour,0,1.0,85.0,192.0,IRN,43817,,1978-09-16,47.7,Goalkeeper,IR Iran,IRN
2006,155853,Mehdi Mahdavikia,2,2.0,73.0,176.0,IRN,43817,,1977-07-24,48.9,Midfielder,IR Iran,IRN
2006,159284,Sohrab Bakhtiarizadeh,1,3.0,76.0,185.0,IRN,43817,,1977-09-11,48.8,Defender,IR Iran,IRN
2006,155851,Yahya Golmohammadi,1,4.0,76.0,178.0,IRN,43817,,1971-03-19,55.2,Defender,IR Iran,IRN
2006,185642,Rahman Rezaei,1,5.0,72.0,178.0,IRN,43817,,1975-02-20,51.3,Defender,IR Iran,IRN
2006,185641,Javad Nekounam,2,6.0,80.0,188.0,IRN,43817,,1980-09-07,45.8,Midfielder,IR Iran,IRN
2006,213109,Ferydoon Zandi,2,7.0,80.0,184.0,IRN,43817,,1979-04-26,47.1,Midfielder,IR Iran,IRN
2006,180402,Ali Karimi,2,8.0,79.0,178.0,IRN,43817,,1978-11-08,47.6,Midfielder,IR Iran,IRN
2006,180400,Vahid Hashemian,3,9.0,78.0,182.0,IRN,43817,,1976-07-21,49.9,Striker,IR Iran,IRN
2006,94090,Ali Daei,3,10.0,80.0,192.0,IRN,43817,,1969-03-21,57.2,Striker,IR Iran,IRN
2006,228268,Rasoul Khatibi,3,11.0,70.0,172.0,IRN,43817,,1978-09-22,47.7,Striker,IR Iran,IRN
2006,210455,Hassan Roudbarian,0,12.0,80.0,182.0,IRN,43817,,1978-07-06,47.9,Goalkeeper,IR Iran,IRN
2006,182901,Hossein Kaebi,1,13.0,63.0,167.0,IRN,43817,,1985-09-23,40.7,Defender,IR Iran,IRN
2006,237949,Andranik Timotian,2,14.0,85.0,178.0,IRN,43817,,1983-03-06,43.3,Midfielder,IR Iran,IRN
2006,210462,Arash Borhani,3,15.0,72.0,175.0,IRN,43817,,1983-09-14,42.7,Striker,IR Iran,IRN
2006,210454,Reza Enayati,3,16.0,75.0,178.0,IRN,43817,,1976-09-23,49.7,Striker,IR Iran,IRN
2006,181017,Javad Kazemeian,3,17.0,69.0,174.0,IRN,43817,,1981-04-23,45.1,Striker,IR Iran,IRN
2006,210456,Moharram Navidkia,2,18.0,72.0,181.0,IRN,43817,,1982-11-01,43.6,Midfielder,IR Iran,IRN
2006,213124,Amir Hossein Sadeghi,1,19.0,84.0,185.0,IRN,43817,,1981-09-06,44.8,Defender,IR Iran,IRN
2006,210460,Mohammad Nosrati,1,20.0,78.0,180.0,IRN,43817,,1982-01-11,44.4,Defender,IR Iran,IRN
2006,184086,Mehrzad Madanchi,2,21.0,74.0,173.0,IRN,43817,,1985-01-10,41.4,Midfielder,IR Iran,IRN
2006,213172,Vahid Talebloo,0,22.0,75.0,185.0,IRN,43817,,1982-05-26,44.1,Goalkeeper,IR Iran,IRN
2006,213170,Masoud Shojaei,2,23.0,79.0,187.0,IRN,43817,,1984-06-09,42.0,Midfielder,IR Iran,IRN
2006,159304,Gianluigi Buffon,0,1.0,83.0,190.0,ITA,43954,,1978-01-28,48.4,Goalkeeper,Italy,ITA
